id,created_at,topics,sentiment,text,retweet_count,reply_count,like_count,quote_count
1.47E+18,2021-12-07T23:44:40.000Z,POD,NEU,"Canada joins Sweden, Taiwan, France, and other countries in pausing vaccination for under 30 due to Myocarditis risk. https://t.co/DUyHEYfduo",0,0,0,0
1.47E+18,2021-12-07T21:54:35.000Z,OTH,NEU,"This time, I don't have to get that far as there are plenty of places in Bucharest with available places. The vaccination website in Romania still works like a charm - it's simple to login with your national CNP number, after which you get a code on your mobile phone to log in.. https://t.co/5bGbWEJF0p",0,1,1,0
1.47E+18,2021-12-07T22:07:14.000Z,OTH,NEU,"@MagicJohnson @Lakers They need Knock down sharp shooters, why trade KCP? LBJ should be the point guard, trade Russell for Kyrie, get my man kyrie a fake vaccination card?€?",0,0,0,0
1.47E+18,2021-12-07T16:43:10.000Z,POD,NEU,@bonglez @Radio702 Here?€?s context of what you are purporting on behalf of your radio news outlets. So what you?€?re saying is you want South African to follow in the footsteps of the rest of the world who are judged dismally with highest vaccination rates yet failed to curb infections & lockdowns https://t.co/y9bEpUe1Xv,0,0,0,0
1.47E+18,2021-12-07T19:00:43.000Z,VAE,NEG,"@sarahbeth345 There is a significant increase in the risk of acute myocarditis/pericarditis following Comirnaty vaccination among Chinese male adolescents, especially after the second dose.
https://t.co/F8pNucGQGG",0,0,0,0
1.47E+18,2021-12-07T16:30:38.000Z,OTH,NEU,"@JukeboxtheGhost This is REALLY exciting, I want to come see you again ????????

Would I be right to assume that you will be enforcing proof of vaccination & masks like last time? ????????",0,0,5,1
1.47E+18,2021-12-07T20:42:53.000Z,VAE,POS,"Gee, I wonder why the COVID 'vaccine side effects' are identical to COVID 'virus replication side effects?'

Could it be that viral replication creates lots of the SARS-COV-2 pathogenic spike protein,

Like mRNA gene therapy 'vaccination' creates lots of that very spike protein? https://t.co/mxw7tYeG37",3,0,5,1
1.47E+18,2021-12-07T21:44:45.000Z,VAE,NEG,"@azuredawn9 @JRECLeavenworth @execulive @GovInslee You are completely incorrect. The best information shows that vaccination only reduces transmission of the delta variant by 28% and likely much less, if any, of the omicron variant.
https://t.co/wT31K6JSaW",0,0,0,0
1.47E+18,2021-12-07T18:13:32.000Z,PUH,NEU,"""Definitive answers are unavailable as to why a health care workforce, so familiar with the toils of #COVID19, would refrain from vaccination while caring for a population that bears a high risk of complications from infection."" https://t.co/vnsSySbng5",3,0,4,0
1.47E+18,2021-12-07T22:35:48.000Z,POD,NEU,@albertarabbit @akheriaty You mean the more countries open up in-spite of low vaccination rates?,0,0,0,0
1.47E+18,2021-12-07T22:47:57.000Z,PUH,NEU,A new vaccination site in Augusta is helping to get shots into arms: https://t.co/c3g39jkm3p,0,1,3,0
1.47E+18,2021-12-07T21:18:31.000Z,PUH,NEU,"@Jason Enjoy the ????????data here

https://t.co/JYtqhj0Sp7",0,0,0,0
1.47E+18,2021-12-07T17:46:18.000Z,OTH,NEU,@RussellAndFro @WillNetsFan I saw the NBA is at 97% vaccination rate though,0,1,1,0
1.47E+18,2021-12-07T19:46:05.000Z,OTH,NEU,"I'm skeptical about a lot of this sort of research, but I do believe in practical pointers.
In England, to book your 1st, 2nd, or booster jab, you can use the easy online system here https://t.co/lRgg6R0C5F
You can find centres near you and look at availability and facilities. https://t.co/sRM02tm7eP",0,2,2,0
1.47E+18,2021-12-07T19:57:49.000Z,PEH,POS,"Thought we would celebrate kiddo' two week post-vaccination with a staycation to access quiet hotel pool. Turns out team sport and wedding bookings are still a thing. So much for that idea. Suggestions for a quiet pool in #yyc on a Saturday? Doesn't exist, does it?",0,3,0,0
1.47E+18,2021-12-07T17:59:13.000Z,VAE,NEG,@hugtrees82 @glighthouse69 @LoudounTimes I mean they are pushing booster after booster so it kinda is a useless vaccine now that you mention it. Israel is in their 4th shot and has an extraordinarily high vaccination rate.,1,1,1,0
1.47E+18,2021-12-07T21:25:13.000Z,VAE,POS,"Well worth the watch. Good information. #vaccination works.

https://t.co/csyMW0tXef https://t.co/u0rjyK3ORd",0,0,0,0
1.47E+18,2021-12-07T21:03:09.000Z,VAE,NEU,"""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence & frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""

https://t.co/bdYPgtW7gG",0,0,0,1
1.47E+18,2021-12-07T19:05:05.000Z,POD,NEU,Cambridge MPP Belinda Karahalios says she was removed from Queen's Park Tuesday morning for not producing proof of vaccination. https://t.co/F9CkTYsi8a,3,1,1,0
1.47E+18,2021-12-07T18:20:51.000Z,VAE,NEG,"""States In the South Could Be at High Risk of an Omicron Surge""

There is no evidence that southern states lower vaccination rates puts them at any higher risk to omicron but if fits the liberal narrative and reinforces the injection racket run it.
https://t.co/3nU3FstTvS",0,0,4,0
1.47E+18,2021-12-07T21:17:34.000Z,POD,NEG,President Bolsonaro Dismisses Vaccination Requirement For Entering??Brazil https://t.co/GwS29nRITB,0,0,0,0
1.47E+18,2021-12-07T18:51:45.000Z,POD,POS,"@myogiadityanath Dear Chief minister sir ,it will be a good initiative if all those who haven't taken covid vaccination yet, won't be eligible to give Vote in this coming Elections.",0,0,0,0
1.47E+18,2021-12-07T19:17:03.000Z,POD,NEU,Georgia federal judge issues injunction on federal vaccination mandate https://t.co/4lXonfpqmI,0,0,0,0
1.47E+18,2021-12-07T20:29:29.000Z,VAE,NEG,"If your vaccine can?€?t prevent C0VID, or the transmission of, vaccinated people are spreading it to each other. 

My vaccination status has no relevance to your health.

This objectively renders mandates useless outside of politics, and my God-given rights aren?€?t on your ballot.",0,0,2,0
1.47E+18,2021-12-07T19:46:59.000Z,POD,POS,"@BilldeBlasio You are aware you have access to the vaccination rates (by borough, age, race, etc) in the city right? You can?€?t be this dumb, can you? Far right ????????",1,0,6,0
1.47E+18,2021-12-07T18:33:37.000Z,PUH,NEU,"The #flushot is important, but it's also a good idea to #stayactive and support your #immunesystem. Visit the link below to learn how regular #exercise can help prevent #cold and #flu!

Read on at: https://t.co/51SH2gn8JA

#fitnessmotivation #fitness #healthylifestyle",0,0,0,0
1.47E+18,2021-12-07T19:36:00.000Z,OTH,NEU,"Cartoon today from @pxmolina for @newcounterpoint. 
Subscribe for free at https://t.co/w53eTBaOaM
#guns #CRT #vaccination https://t.co/XvJE6OgKUk",21,1,73,1
1.47E+18,2021-12-07T19:14:56.000Z,PEH,POS,@DeeDeeakaTiger I got mine. Glad I did it though I wish my pharmacy was as efficient as the big vaccination site I went to for the first two shots.,0,0,0,0
1.47E+18,2021-12-07T23:30:10.000Z,PUH,NEU,"correlate strongly with the vaccination rates in Europe & America. We anticipate that as a complementary transmission pathway, vaccine-breakthrough or antibody-resistant mutations, like those in Omicron'",0,1,0,0
1.47E+18,2021-12-07T19:48:56.000Z,PUH,NEU,"In Scotland, the equivalent site to book your booster jag (or your 1st/2nd if you haven't) is here https://t.co/WbBS8KW57l
Although if you've had the flu jab there's a phone line to call instead (listed clearly on the site).",0,0,1,0
1.47E+18,2021-12-07T22:28:06.000Z,PUH,POS,"@CNN Based on population. Per million people the United States has 10 times more cases than Canada.
The last place to go to is the US.
Vaccination rate far lower in the US than Canada.
Just get vaccinated and quit whining or is that a US pastime?",0,0,7,0
1.47E+18,2021-12-07T21:58:45.000Z,POD,NEG,"Lying? Does @DanCrenshawTX think Americans can't read? ""CDC must develop a national surveillance system to monitor vaccination rates"". Meanwhile they want to hide trials info for 55yrs? Just keep giving them the tools they need, Dan. Just the gov't...

https://t.co/rFsoXmFGdA https://t.co/ed2oZz2XVj",0,1,0,0
1.47E+18,2021-12-07T19:52:43.000Z,PUH,NEU,".@AACountySchools, @AAHealth team up to offer additional round of COVID-19 vaccination clinics for children 5-11
https://t.co/S2OY5pBanf",0,0,1,0
1.47E+18,2021-12-07T17:23:23.000Z,PEH,NEU,"@MOH_Kenya @mutahikagwe_cs Yesterday was my first day to take my first vaccination of Pfizer, but I have body ache, headache, stomach ache, formiting and all that, why is the faccine reacting like that to some individuals @MOH_Kenya",0,2,2,0
1.47E+18,2021-12-07T18:35:20.000Z,OTH,NEU,"@tweetmattingly I didn't say, of course, that there is ""one single indicator."" Nevertheless, ""Recent polling shows that partisanship is now this single *strongest* identifying predictor of whether someone is vaccinated.""

Some statistical analysis:
https://t.co/ZwhNtcVwHs",0,0,0,0
1.47E+18,2021-12-07T18:23:19.000Z,PUH,NEU,Compulsory vaccination for Australian??Open https://t.co/smDjmVYr6V,0,0,0,0
1.47E+18,2021-12-07T20:59:19.000Z,POD,NEU,"Hahahahahahahaha @SenatorBraun thinks VACCINATION and TESTING are the same things.

OMG no wonder we're in such a mess. Or is it just Indiana that is that stupid??

@HallieJackson @NicolleDWallace",0,0,0,0
1.47E+18,2021-12-07T17:00:01.000Z,OTH,NEU,"TONIGHT ???? @theacesofficial with @thebeaches and @sawyertheband!
???????: https://t.co/quxsTHewhT
????: 6 PM
????: 7 PM
All ages

Venue safety info: https://t.co/gj9mGEOBgG

?????? Proof of negative COVID test within the last 72 hours from the event OR proof of full vaccination required https://t.co/YHtc9OtBA2",0,0,0,0
1.47E+18,2021-12-07T19:56:29.000Z,OTH,NEU,"@manuelvsqz69 @Sanja7799 @marija150787 You're presuming here that this was his idea to do the vaccination, just make it clear for Marija cos she doesn't like assumptions.",0,1,0,0
1.47E+18,2021-12-07T20:05:25.000Z,POD,NEG,"@TheTorontoSun Most Canadians haven?€?t a clue what a virus is!
There will be many variants?€?some worse than others?
But closing things down simply makes things worse!
Requiring vaccination and proof should be as far government should go!",0,0,1,0
1.47E+18,2021-12-07T19:21:45.000Z,VAE,POS,@Kinharia1 Take care for omicron. With full vaccination it may be mild but you can still get it.,0,0,1,0
1.47E+18,2021-12-07T23:14:38.000Z,HUR,NEU,"When a health minister says that ?€?it is better to lose your life than to lose your freedom?€? - to justify why the government will not charge travelers with a vaccination passport. ????????  
We noticed the vultures that are in the government of Brazil.",0,0,0,0
1.47E+18,2021-12-07T20:17:06.000Z,VAE,NEG,"@LozzaFox How did it ever happen that I have to be vaccinated for your vaccination to work?
Utter insanity for a virus that has 0.3% mortality mainly amongst the sick elderly. It has always been thus-it used to be pneumonia that killed you.",0,0,1,0
1.47E+18,2021-12-07T23:17:41.000Z,VAE,NEU,"@petecbr @NancyTracker ""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence & frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""",0,1,0,0
1.47E+18,2021-12-07T19:28:09.000Z,VAE,POS,"@TomiLahren Maybe it?€?s because scientist always concluded that natural ?€?immunity?€? isn?€?t as protective as proper vaccination

https://t.co/KIRhwyAfsO",0,0,0,0
1.47E+18,2021-12-07T22:27:29.000Z,POD,NEG,Dear Vaccinator #NurseTwitter #Doctors please look into this #vaccination possibility... https://t.co/HLdpjZ7XZL,0,0,0,0
1.47E+18,2021-12-07T19:22:15.000Z,VAE,NEG,@salfordsmith61 @theipaper @tomjs Except ?€?.. https://t.co/0fBwI1q293,0,0,3,0
1.47E+18,2021-12-07T17:06:44.000Z,VAE,NEG,People Thirsty To Reverse Their Coronavirus Vaccination Love This Wacky 'Treatment' https://t.co/p7gHPxKNOx via @Digg https://t.co/wPF5fRjdN5,0,0,0,0
1.47E+18,2021-12-07T20:55:19.000Z,OTH,NEU,@PatchouliW @RexChapman @ShamsCharania No one has ?€?genuine issue?€? with vaccination. They only have wrong opinions.,0,1,2,0
1.47E+18,2021-12-07T20:41:51.000Z,HUR,NEG,"@khanyizama I am against mandatory vaccination mara the reason against it can't be inability to sue. Panado (paracetamol),ARV,TB drugs producers kill people almost daily with severe,and sometimes lethal,side effects but are not/cannot be sued????????",0,2,1,0
1.47E+18,2021-12-07T22:29:43.000Z,VAE,NEG,@Jessiemackay @InfoPEI Before vaccinations jan-dec 4 2020:  72 cases. After vaccination. Jan-dec 4 2021: 274 cases. November. 92% of cases were vaccinated. Vaccinated pop representing 80% population. Please explain how this data proves the need for more vaccines,0,1,3,0
1.47E+18,2021-12-07T17:32:37.000Z,POD,NEG,Canadian media did not disclose child vaccination expert?€?s Pfizer funding https://t.co/VECdO4jFtL via @truenorthcentre THIS is why nobody trusts the media!  Omiting vital facts....for who?...& why?,0,0,0,0
1.47E+18,2021-12-07T19:30:53.000Z,POD,NEU,"@CTVNews New York is increasing the need for a vaccine passport
Kids age 5 and 11 will be required to show proof of vaccination 
To access indoor dining AND fitness and entertainment in New York City 
https://t.co/C9jNHJSm7w",0,0,0,0
1.47E+18,2021-12-07T23:34:45.000Z,VAE,NEG,@jenkatesdc @david010355 @FDA Wow isn?€?t that brilliant! Vaccinating children where the risks of vaccination outweigh the the benefits and neglecting the vulnerable people around the world who really need the vaccines. Bravo ????,0,0,0,0
1.47E+18,2021-12-07T19:15:00.000Z,OTH,NEU,@BlueMamaPatriot @ColumbiaBugle You don't know your own vaccination status?,0,0,0,0
1.47E+18,2021-12-07T18:13:39.000Z,PUH,NEU,@Molly84224631 @ByrdeTony @Jason14888 @corystieg What does Israel have to do with America? And their vaccination rate isn?€?t even that much higher than ours. https://t.co/0aOPfioeo3,0,0,0,0
1.47E+18,2021-12-07T23:59:04.000Z,POD,NEG,@SmokingBarrel5 I don'T trust them one bit and until they pull back all lockdown and compulsory vaccination measures i consider myelf at war with my government. https://t.co/rp2ciEQLdZ,0,0,1,0
1.47E+18,2021-12-07T22:16:28.000Z,VAE,POS,@LabourOutOfScot Meanwhile in Scotland vaccination rates 90% and deaths are not even hitting over 50 a day like last year,0,1,0,0
1.47E+18,2021-12-07T21:39:13.000Z,VAE,NEG,"Please take precautions. 

?€?COVID-19 vaccines are highly effective in protecting against serious illness, but they do not protect against ?€?long COVID?€? in people who become infected despite vaccination, new data show.?€? https://t.co/uaiNEf0cQE",136,3,272,8
1.47E+18,2021-12-07T20:35:55.000Z,VAE,POS,"@MrWestHartford @GovNedLamont This a complete mischaracterization. They?€?re saying facts. Unvaccinated in CT are 30 times more likely to die from Covid than vaccinated. Vaccination protects against severe outcomes and death. Boosters are wise additional protection, especially for the elderly and vulnerable",0,3,2,0
1.47E+18,2021-12-07T17:00:28.000Z,PUH,NEU,@freep And how many of these ppl are unvaccinated? What?€?s the vaccination rate in MI? 60%? ????,0,2,0,0
1.47E+18,2021-12-07T19:49:14.000Z,POD,NEG,"@HalRogersKY5 Shame on you! One of the 80 Republicans who voted for HR 550 legislation that will  ""enable the federal government to ?€?track?€? unvaccinated Americans who ?€?will be targeted and forced to comply with Biden?€?s crazy ?€?global vaccination?€? vision.?€? TRAITOR!",0,0,0,0
1.47E+18,2021-12-07T19:40:34.000Z,VAE,POS,"@ProfeAlfaro @CraigMarker @fink206 @GovInslee Oops, see the CDC one. Got those backwards

""Among adults aged 65?€?74 years, effectiveness of full vaccination for preventing hospitalization was 96% for Pfizer-BioNTech, 96% for Moderna, and 84% for Janssen COVID-19 vaccines; ...""",0,1,0,0
1.47E+18,2021-12-07T18:45:20.000Z,OTH,NEU,@joeluv007 @TomiLahren Ball drop already required vaccination or negative test if unable to be vaccinated.  Try to keep up ????,0,0,0,0
1.47E+18,2021-12-07T18:21:37.000Z,OTH,NEU,@ImperialLuis1 @giantgio @GillianMcKeith they have social credit system so they do not need to do mandatory vaccination. They are already in trap unfortunately.,0,0,0,0
1.47E+18,2021-12-07T18:47:23.000Z,VAE,NEG,"@IShawn_G @LordofHardwired @AdamSchefter Mixing the 2 together to get away with saying because they?€?re vaxxed was a good idea because it makes it seem that because of the vaccination nothing serious will happen, although it is just because they?€?re in great shape.",0,1,0,0
1.47E+18,2021-12-07T18:40:42.000Z,VAE,NEG,"@ClaireFosterPHD @KristiLeighTV Vaccination doesn't prevent infection or transmission. If you were unaware of that, Claire, reconsider your sources of info.",0,0,0,0
1.47E+18,2021-12-07T16:30:01.000Z,POD,NEU,U.S. to pump $400 million into vaccination programs for other countries https://t.co/Sq3pmbBdo4,0,0,0,0
1.47E+18,2021-12-07T16:47:35.000Z,POD,NEU,"#Ontario Extending Pause on #LiftingCapacity Limits in Remaining Settings Where #ProofofVaccination is Required
Read more at https://t.co/75IsY3zVY4
#covid19 #covid19vaccine 
@ONgov @YudhvirJaswal 
https://t.co/QUuZpKAUtU",0,0,0,0
1.47E+18,2021-12-07T17:27:13.000Z,PEH,POS,Thanks @challiance for making it super easy to get my #COVID19 #booster in at the vaccination site in #Somerville. Scheduled an appt online a week out & had a short ~25/30 min wait ?€? not bad at all for a bit more peace of mind! ???? https://t.co/7fbE6rDauU,0,0,0,0
1.47E+18,2021-12-07T20:56:59.000Z,VAE,NEU,"""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence & frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""  https://t.co/3jMen0sX8t",8,1,8,0
1.47E+18,2021-12-07T22:29:38.000Z,POD,NEG,"Nobody, and I mean nobody, should be taking public health advice from a for-profit conglomerate who?€?s entire business is nonstop vaccination with 100% reimbursement. https://t.co/rkIFDFa52Y",0,0,1,0
1.47E+18,2021-12-07T21:25:09.000Z,POD,NEU,The Canadian government will expand its mandatory vaccination policy in early 2022 to include all federally regulated workplaces like banks and telecom firms https://t.co/MNFxMNHjZY,0,0,3,0
1.47E+18,2021-12-07T18:08:53.000Z,PUH,NEU,"We remain strained. The OHA reported today that 33,999 #KlamathCounty residents are fully vaccinated or have initiated vaccination against COVID-19. We update this number daily on our website, where we also post the daily COVID-19 inpatient graphics. Go to https://t.co/ZCibqVe3qq https://t.co/HaZREznDSs",0,1,1,0
1.47E+18,2021-12-07T20:33:23.000Z,OTH,NEU,"If you don?€?t post your vaccination card on social media, did you really get the vaccine?",0,0,0,0
1.47E+18,2021-12-07T21:30:09.000Z,OTH,NEU,"WA Verify provides a digital copy of your COVID-19 vaccination record in the form of a QR code. The tool is completely optional and can be used to show that you are fully vaccinated.

Read more: https://t.co/PaxmQONtha https://t.co/c0feuKjiMT",0,0,1,0
1.47E+18,2021-12-07T19:31:36.000Z,OTH,NEU,@Chirag81199984 We are sorry to hear you are having problems scheduling your COVID -19 vaccination. Please give us a call at 866-STLUKES option 4 and we will assist you.  Thanks!,0,0,0,0
1.47E+18,2021-12-07T16:47:02.000Z,OTH,NEU,"Travel requirements have changed. Starting December 6, all air passengers, regardless of vaccination status, must show a negative COVID-19 test taken no more than 1 day before travel to the United States. https://t.co/38weEAFMx6",3,0,1,0
1.47E+18,2021-12-07T20:02:48.000Z,HUR,NEG,@voxpersonal @BreesAnna @cinemacoswansea @AVPassport So you only want forced vaccination or no vaccination? Like a moron.,0,1,0,0
1.47E+18,2021-12-07T20:07:55.000Z,HUR,NEU,FG?€?s imposition of COVID-19 vaccination on workers constitutional ?€???Lawyer https://t.co/Wg81hXour7,0,0,0,0
1.47E+18,2021-12-07T19:07:35.000Z,VAE,NEG,Hate to say it but cardiologists are going to be very busy in the future https://t.co/0XZY99XKWb,8,6,16,0
1.47E+18,2021-12-07T17:04:55.000Z,VAE,NEG,@piersmorgan So Piers what was the point in vaccination? Yes Covid is serious but it?€?s time to live with it it is still continuing to destroy industry?€?s such as my own. Enough scare mongering from the likes of yourself. Look at the facts stop spouting.,0,0,1,0
1.47E+18,2021-12-07T22:36:43.000Z,VAE,NEG,"3rd child in Vietnam dies after Covid vaccination https://t.co/DWgIFKAXdC 

Playing Russian Roulette with kids.",0,0,0,0
1.47E+18,2021-12-07T23:47:29.000Z,OTH,NEU,German man suspected of killing family and himself over fake vaccination certificate https://t.co/dQQfF0iPeu via @CTVNews,0,0,0,0
1.47E+18,2021-12-07T18:39:20.000Z,POD,NEU,"@SGinIndia I don't understand why Singapore is in high risk Covid list in India. With highest vaccination rate @96% and controlled safe distance measures, it's not fair to include Singapore in the list of countries at Risk. Requesting to exclude Singapore from the list.",0,1,0,0
1.47E+18,2021-12-07T19:35:19.000Z,POD,NEU,"Trump appointee R. Stan Baker blocks federal vaccination mandate amid sixth U.S. infection wave
 https://t.co/udlxWPhN9F via @undefined",0,0,0,0
1.47E+18,2021-12-07T19:19:18.000Z,OTH,NEU,"@Simon22398706 @Mathew94379832 @RussellEngland @MerielMyers I believe in vaccination.

I don't believe in deliberately misrepresenting the facts for political purposes.",0,0,2,0
1.47E+18,2021-12-07T19:04:54.000Z,VAE,NEU,3rd child in Vietnam dies after Covid vaccination https://t.co/8mnlOUYMu0,1,0,0,0
1.47E+18,2021-12-07T17:07:47.000Z,OTH,NEU,"@jm_mcgrath Even if they have been allowed to travel here, were they even able to play? Doesn?€?t the Scotiabank Arena have a vaccination requirement for entry?",0,0,0,0
1.47E+18,2021-12-07T18:25:03.000Z,PUH,POS,"How empathy and insight drove Core Health?€?s strategic vaccination campaign for Arkansas Children?€?s Hospital. 

See the research, insight and creative of our internal and external communications campaign to encourage COVID-19 vaccination. #hcmktg

https://t.co/h3bInKy8Qq",0,0,0,1
1.47E+18,2021-12-07T18:54:52.000Z,VAE,NEG,"O-micron is a mutant. But let me clue you in on something:

EVERY cold and flu is a mutant of previous iterations. This is the way it always was, and the way it will always be.

NO vaccination will stop this perpetual cycle. Only natural antibodies will suffice. It?€?s called life.",1,2,8,0
1.47E+18,2021-12-07T20:30:29.000Z,VAE,NEG,"Daily reminder
Covid is not a death sentence and the vaccine is not a cure, you can still become infected and spread covid after vaccination. https://t.co/UctZsrzTcp",2,0,3,0
1.47E+18,2021-12-07T17:46:55.000Z,PUH,POS,"#RT @TAB_Boards: For many businesses, the start of 2022 is looking very promisingWith COVID-19 cases relatively low, high vaccination rates, re-opening of industries, and overall optimism increasing, there?€?s finally something to look forward to. #tabboar?€? https://t.co/mOMqetj2Pi",0,0,0,0
1.47E+18,2021-12-07T18:38:23.000Z,POD,POS,"@cranium243 @Josh61906657 @ABlGFNJlNX @CBCNews Don't put words in my mouth, you pogue!  I advocate vaccination.  Read my tweet.  I am not defending the MP's who aren't vaxxed.  They should be.  Health of Canadians is paramount!  Did you hear me.  Stupid f***en partisan idealogue!",0,1,1,0
1.47E+18,2021-12-07T21:46:06.000Z,OTH,NEU,are there any vaccination interventions aimed specifically for anti vaxxers? like im so curious about this,0,0,1,0
1.47E+18,2021-12-07T19:53:20.000Z,PUH,POS,"@SteveKan7 @FernwoodFreddie @marcorubio You are now trying to deflect to a problem in the UK, that relates to people who may have delayed treatments - the 740,000 number is not deaths.

It's related but it is a problem that the UK is better equipped to now cope with because they have done better on vaccination",0,1,1,0
1.47E+18,2021-12-07T23:59:22.000Z,PEH,POS,"Unvaccinated local man died from complications related to Covid-19 last week. Five children, from sixth grade and younger years old. A young mom has been left behind and stands in selfish defiance by continuing to refuse vaccination. Can't fix the purposefully stupid.",0,0,0,0
1.47E+18,2021-12-07T20:53:49.000Z,VAE,NEG,"@HHSGov I travel w/o vaccination w/ natural immunity. Research goes on outside the control of the CDC & their collaborators who push a massive mRNA experimental trial on millions. If you desire far more informative studies, go here for a huge selection: https://t.co/4drVPCcsX4",0,0,0,0
1.47E+18,2021-12-07T22:59:41.000Z,VAE,POS,"@HarleyM1952 I think that the risk of vaccination is far less than the risk of COVID.  But I also think the general reaction to this disease has been disproportionate.  Boy, wait for the responses to that one.",0,1,0,0
1.47E+18,2021-12-07T21:25:00.000Z,VAE,POS,@jams_orange Prof Michael Baker says falling trend is a sign that increased vaccination rates are working. I hope he?€?s right. In any event I welcome the falling rate for now irrespective of what happens as kiwis begin greater mixing/contact,0,0,0,0
1.47E+18,2021-12-07T23:07:02.000Z,VAE,POS,"@Jt1982James @76Odair @Dawesomedawson @mrjamesob But perhaps an observer to this conversation might be interested.
Evidence of vaccination cutting transmission:
https://t.co/USeE20L9ND

Evidence of vaccination reducing severe illness and death:
https://t.co/JB0BUKkXMH",0,1,0,0
1.47E+18,2021-12-07T20:35:28.000Z,VAE,POS,"@mtgreenee Madge - first of all, not too many 5 year olds are out buying food. Second, a vaccination is such a simple and effective way to protect yourself and those around you. Finally, natural immunity is inconsistent. Quit fighting public health and safety.",0,0,2,0
1.47E+18,2021-12-07T18:21:11.000Z,OTH,NEU,"@ken_caudle @WizofOzfan1985 @MeganGreenfiel9 @carolineshuff @AlbertaFoodie Which one more accurately defines all vaccines? 

Before the change, the definition for ?€?vaccination?€? read, ?€?the act of introducing a vaccine into the body to produce immunity to a specific disease.?€? 
Now, the word ?€?immunity?€? has been switched to ?€?protection.?€?",0,1,0,0
1.47E+18,2021-12-07T17:19:30.000Z,OTH,NEU,Arlington County to Hold After-School Vaccination Clinic on Dec.16 at Hoffman-Boston from 4:30-6:30pm.  Open to all 5-11-year-olds regardless of APS enrollment status. The vaccine is FREE. No appointments are needed.@HFBAllStars @ProjEdisonHFB https://t.co/awGYaO2UVp https://t.co/juuqZrt9Oz,2,0,2,1
1.47E+18,2021-12-07T21:45:22.000Z,OTH,NEU,Every attendee of a social gathering MUST present their Vaccination Cards or digital bar code page showing at least first dose. . . https://t.co/vFBX5qq0Xb,0,0,0,0
1.47E+18,2021-12-07T23:13:06.000Z,OTH,NEU,@JUD3SN0W Mask essential. Sanitizer present  limited numbers. Vaccination card too please.,0,1,0,0
1.47E+18,2021-12-07T22:46:50.000Z,VAE,NEG,@richardzussman Well yes but does vaccination stop transmission?,0,0,4,0
1.47E+18,2021-12-07T19:19:42.000Z,OTH,NEU,Mandatory vaccination: Here are the places business wants to restrict access to https://t.co/sRgqCv7JKL,0,0,0,0
1.47E+18,2021-12-07T21:10:35.000Z,VAE,NEG,"@MichaelPSenger Is not a vaccination program its a depopulation program.

Ongoing because they will decide when your time is up.

Natural death will be a thing of the past if we don't stop these monsters.",2,0,7,0
1.47E+18,2021-12-07T18:38:59.000Z,OTH,NEU,German man suspected of killing family and himself over fake vaccination??certificate https://t.co/dY7kuw9BP2,0,0,0,0
1.47E+18,2021-12-07T22:24:21.000Z,OTH,NEU,"///needles 

At the vaccination line for my covid booster.",0,1,0,0
1.47E+18,2021-12-07T23:00:36.000Z,VAE,NEU,"@JazminFlor8 @alivaldes @Regenta13 ""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence & frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America."" https://t.co/hSamlR5k1o",2,0,2,0
1.47E+18,2021-12-07T22:40:19.000Z,VAE,NEG,"@MikkelNorsgaard @K_G_Andersen I don't think anyone was suggesting  25% in SA keep numbers low, but the infection induced immunity does, and the expectation (also based on SA numbers so far) is that the same is true for vaccination induced immunity? Maybe I misinterpreted, but that's how it came across to me.",0,0,1,0
1.47E+18,2021-12-07T16:51:01.000Z,VAE,POS,"?€?What?€?s Really behind Global Vaccine Hesitancy?€? - via @TheAtlantic - https://t.co/9UMFTSd5Gs
--
#COVID19 #covidvaccine #vaxnews #vaccines #vaccineswork #covid19vaccines #COVID19vaccine #vaccination",0,0,1,0
1.47E+18,2021-12-07T17:50:30.000Z,OTH,NEU,"FREE Pfizer Vaccination Clinic TOMORROW
Our mobile vax team will be at 1626 Blue Hill Ave, Mattapan, tomorrow 3pm-7pm. We will be offering 1st, 2nd and booster doses. Appointments available, walk-ins welcome. Ages 5+

Find a vax clinic near you: https://t.co/9IJjZRPB9Q https://t.co/dwaDJSlHUp",13,1,7,1
1.47E+18,2021-12-07T17:05:00.000Z,VAE,NEG,"Vietnam: A 12-year-old boy in the southern Binh Phuoc Province died Tuesday after receiving the Pfizer vaccine, marking the third death among children following Covid vaccination in the country.
 https://t.co/B28dsoVGFi",1,0,0,0
