id,created_at,topics,sentiment,text,retweet_count,reply_count,like_count,quote_count
1.47e+18,2021-12-07T23:18:51.000Z,,,"It's past time for bold leadership on global vaccination against #COVID19. @whitehouse - small amounts of $ to @USAID is not enough. We want a fully funded, comprehensive effort NOW!",0,0,0,0
1.47e+18,2021-12-07T16:32:55.000Z,,,#Breaking: Ontario Extending Pause on Lifting Capacity Limits in Remaining Settings Where Proof of Vaccination is Required #onpoli  https://t.co/eo8fvxlQpy,3,2,6,1
1.47e+18,2021-12-07T21:39:28.000Z,,,Thousands of military service members miss Covid vaccination??deadlines https://t.co/hR5n01oqKI,0,0,0,0
1.47e+18,2021-12-07T21:17:34.000Z,,,President Bolsonaro Dismisses Vaccination Requirement For Entering??Brazil https://t.co/OrekiZBo23,0,0,0,0
1.47e+18,2021-12-07T19:42:58.000Z,,,excellent analysis concluding the vaccination program is making things worse: not better https://t.co/EDRVIXcLwx,0,0,1,0
1.47e+18,2021-12-07T21:54:18.000Z,,,"@Follow_Follow_ I'm double vaxxed, only had 1 test since vaccination none prior to it.",0,0,0,0
1.47e+18,2021-12-07T22:23:03.000Z,,,"@bbclaurak We probably won't need any future lock downs a la 2020 due to vaccination effectiveness and naturally developed immunity. Furthermore, a few nibbles and drinks for a team working closely together on a daily basis shouldn't be news.",0,3,1,0
1.47e+18,2021-12-07T23:48:32.000Z,,,"@speirin @ZubyMusic People who get Covid within two weeks of getting the vaccination hadn't had time to for the vaccine to take effect, and it they get hospitalized or die in that time they were almost certainly sick before they got it.",0,3,0,0
1.47e+18,2021-12-07T19:14:49.000Z,,,"@MOH_Kenya @mutahikagwe_cs Congratulations Ernest ID 34662135 on receiving your final dose of the Janssen (Ad26.COV2-S) vaccine batch no. XE443.
MoH
 The issue is that I sign in my account before vaccination and the option of have you been vaccinated I placed not yet so now I cant download my cert help",0,1,0,0
1.47e+18,2021-12-07T21:53:14.000Z,,,"In our new preprint on medRxiv, we propose a new designation to replace the phrase ??fully vaccinated,?? and we analyzed the CDC vaccination data to reveal what proportion of the US population are ??optimally immunized?? 

MEDRXIV/2021/267295 (pending)

7/ https://t.co/StgpsaSrD3",20,5,59,7
1.47e+18,2021-12-07T21:03:21.000Z,,,Dr Youngblood With Surgical Precision Uncovers Truth About Mandatory Vaccination https://t.co/WlceaX0teI,0,0,0,0
1.47e+18,2021-12-07T17:21:39.000Z,,,@UapDavid @ComradeVero @coralk_ I'm open to being wrong but from what I can tell there is no data to support that 100% vaccination rate = zero covid. there's mountains of data to support 100% vaccination = Lower hospitalizations  (which is still good dont get me wrong),0,0,2,0
1.47e+18,2021-12-07T16:56:29.000Z,,,How Are Lawyers Responding to Vaccination Requirements During the Hiring Process? https://t.co/su2YPLRWgw,0,0,0,0
1.47e+18,2021-12-07T19:03:31.000Z,,,"@NUM_Media Good. The data is clear, the vaccines are neither effective nor safe. 

Who takes liability if you die from the vaxx?

https://t.co/E2nKAdBVE8",1,0,0,0
1.47e+18,2021-12-07T18:12:35.000Z,,,@IanLowryThink32 @drivetimerte Also anyone that had had the booster has no way of proving it as its not updated on your covid vaccination certificate.,0,1,3,0
1.47e+18,2021-12-07T20:13:32.000Z,,,@SABCNews ???????????? Vaccination suppose to be their loss mos ????,0,0,1,0
1.47e+18,2021-12-07T23:32:13.000Z,,,@FOX5Vegas @Adele Makes the most sense b/c we can be infected regardless of vaccination status.,1,3,2,0
1.47e+18,2021-12-07T22:48:03.000Z,,,"Good news, get a booster shot ! #Covid #Vaccination #Omicron #Pfizer https://t.co/oaYdky9lyU",0,0,0,0
1.47e+18,2021-12-07T17:49:45.000Z,,,@NicolaSturgeon Politicians have NO place in healthcare! ?????? https://t.co/nZiqFS9Di8,1,0,1,0
1.47e+18,2021-12-07T19:17:57.000Z,,,"@YardleyShooting New Zealand PM Jacinda Ardern: ""There??s not going to be an end point to this vaccination program...."" she said in a interview",0,0,0,0
1.47e+18,2021-12-07T19:04:59.000Z,,,"@tessaapproves @Elf_X_Stacy I got J&amp;J in June because of the year I was born in (1976), almost everyone else got Pfizer here in the Netherlands. Still funny how every European country has its own views on vaccination programs.",0,1,0,0
1.47e+18,2021-12-07T19:35:24.000Z,,,"@WHO @PAlonsoMalaria @Kate_L_OBrien So funny that #Labs and #WHO don??t know the main #epicenter of the #pandemic, simply a #virus is auto developed in the human body as a reaction by the old #FLu??s #antibiotic.
The #vaccination is a serious #danger tha cus new virus and #mutation",0,1,1,0
1.47e+18,2021-12-07T19:25:21.000Z,,,@johnharris1969 And they are still laughing ?? shameless contempt for the public goes on ?? seemingly no vaccination for their particular disease,0,0,0,0
1.47e+18,2021-12-07T21:11:20.000Z,,,@Obo97443193 @wobski421 @suastusa @CredaCreda @Rayjudd7 @NativeBanter @dommyjonny11 @gtmag10 @Don_LImmortale @of_flocks @william_haggis @CharenteMec @IainColledge @bromhome @PLANET_ZOMBIE @jbm751121 @Swen_2017 @terriblysilly22 @chantypo_71 @john30296891 @just2sayin @stevedeg1 @JackDaw68083738 @leftstance @harvman25 @NewforestStock @MickeyM19517368 @from_hackney @Peter12587384 @amphibbarr @etxberria55 @AngryJeff2 @Ladywhi89378290 @NickKen99156276 @ScootTheHoot1 @AodhRuairi @Bu3tergonads @BMcfitzy @Elainemca2001 @SherdyMe @FalseFlag32 @niallerc @lars_ly @Bellagio_bound @vicksbrowne @graham669 @Anatadaephobia @commer2stroke @_R_J_B_tw @Freddiesharp12 I have never said that Obo! I vote leave coz of the lying remain government in power I stopped vaccination because of the lying government we have in power I??m honest and consistent! Don??t put words in my mouth ????,0,0,0,0
1.47e+18,2021-12-07T18:00:01.000Z,,,"Just Announced: @mollyjburch at the Fine Line on Saturday, April 30. 

On sale Friday ??? https://t.co/pTCG8pz54k

????18+, proof of vaccination or negative COVID test (taken within 72 hours of event) required. https://t.co/Axbr1kAKrI",1,1,3,0
1.47e+18,2021-12-07T17:19:28.000Z,,,@MCCoyCountyExec What level of sickness and death will be acceptable for a mask and vaccination mandate?,0,0,1,0
1.47e+18,2021-12-07T20:01:02.000Z,,,"This is a further developed form of communism with the forced Covid rules and vaccination. we are living in a kind of global prison ?? Bishop Athanasius Schneider

https://t.co/r6sHXFr7ti",0,0,0,0
1.47e+18,2021-12-07T19:58:23.000Z,,,"How to stop superspreading? Back before Delta and now Omicron (?) started dominating, plausibly as a result of mass vaccination campaigns in the middle of a pandemic leading to the selection of more infectious variants, I was more optimistic about how to do that. https://t.co/eukMTDZGom",0,1,1,0
1.47e+18,2021-12-07T19:52:41.000Z,,,".@AACountySchools, @AAHealth team up to offer additional round of COVID-19 vaccination clinics for children 5-11
https://t.co/FHFwzCVM1n",0,0,1,0
1.47e+18,2021-12-07T19:20:19.000Z,,,As #COVID19 gets milder it becomes harder to distinguish the disease from the 'cure'. Mass vaccination seems even more pointless now. #NoVaccineMandates https://t.co/qgnelNawYH,0,0,0,1
1.47e+18,2021-12-07T20:20:01.000Z,,,"""We conclude that the mRNA vacs dramatically increase inflammation on the endothelium and T cell infiltration of cardiac muscle and may account for the observations of increased thrombosis, cardiomyopathy, and other vascular events following vaccination."" https://t.co/1sPVYsvMBj",0,1,0,0
1.47e+18,2021-12-07T19:10:06.000Z,,,"@captainwonkish @katstillhere @Stephen_Agnew Then explain why in Scotland with 72% vaccination that 82% of the covid deaths are from vaccinated, so why are the vaccinated dying more than the unvaccinated?",0,1,0,0
1.47e+18,2021-12-07T20:23:24.000Z,,,Then you see stories of cruise ships with 100% COVID vaccinated people on board having massive breakouts. And nations like Gibraltar with 100% vaccination rates with surging COVID cases. Makes you wonder doesn't it? ????,35,6,158,3
1.47e+18,2021-12-07T21:27:03.000Z,,,@CommonSense_58 @GregAbbott_TX You can get Covid from anybody regardless of their vaccination status. Vaccination is not preventing people from getting it it??s preventing them from getting so sick they go to the hospital and die.  The vaccine does not protect you and protects the person who gets it,0,0,1,0
1.47e+18,2021-12-07T18:09:26.000Z,,,"@nickmangwana With these silly policies, you not making the country attractive to investors. There is no scientific basis to this. Create conditions that encourage vaccination not this command everything",0,0,1,0
1.47e+18,2021-12-07T20:00:19.000Z,,,"On Friday, parents of elementary public school students will be able to voice their concerns and thoughts regarding the COVID-19 vaccine to Guam Department of Education and Public Health officials . https://t.co/3bGS6QOwBh",1,1,0,0
1.47e+18,2021-12-07T18:39:10.000Z,,,"@paperprincess01 @mikejbain David Seymour quotes Road Blocks???  If the Police conducted Road Blocks, no one would be able to enter the road they were blocking which isn??t the case, Checkpoints are set to view the covid vaccination certificates and if they have them then they can travel on !!",0,0,0,0
1.47e+18,2021-12-07T21:44:04.000Z,,,"Eagles, @NISDEsparza is having a vaccination clinic for our students RIGHT NOW! We??ll be giving Covid-19 vaccinations to our students until 6pm tonight. Come on by! Photo credit: CDC, downloaded from https://t.co/Yw6t1H4cNL https://t.co/ql0ma0TNjv",0,1,0,0
1.47e+18,2021-12-07T21:09:47.000Z,,,"Fucking this, man. You couldn't just go out and get the shot? Really? Propaganda's got your head so far up your ass that you'd rather shoot yourself than get a free vaccine? https://t.co/8zHiz2DyZV",0,0,0,0
1.47e+18,2021-12-07T19:57:41.000Z,,,@BilldeBlasio But don't black New Yorkers have a relatively low vaccination rate? Do you think they're far-right or are you just afraid to call them out the same way you call everyone else out?,6,3,136,0
1.47e+18,2021-12-07T22:06:59.000Z,,,Unbelievable. Parents please wake up. ???@adriandix??? ???@jjhorgan???   #bcmedia #bcpoli Canadian media did not disclose child vaccination expert??s Pfizer funding | True North https://t.co/eA6uJue642,0,0,0,0
1.47e+18,2021-12-07T17:17:08.000Z,,,@BrenCasts UK NHS COVID Pass is approved by CDC as an acceptable proof of vaccination for air travel. https://t.co/2hI0pDKbzL,0,1,6,0
1.47e+18,2021-12-07T19:30:00.000Z,,,"The Czech Republic has implemented mandatory vaccination for everyone over the age of 60. Germany is also contemplating a sweeping vaccine mandate.

Watch The @AndrewLawton Show: https://t.co/jjnSQsqisH #cdnpoli https://t.co/zfZDWNPCOR",10,3,12,0
1.47e+18,2021-12-07T19:26:28.000Z,,,"@McLovin73176274 @JoshRan2885646 @MerissaHansen17 Well there ought to be a testing option. But still, no one is rounding up people and forcing vaccination. That??s simply not accurate.",0,0,0,0
1.47e+18,2021-12-07T16:52:19.000Z,,,"NEW: Ontario??s science advisory table has released new projections on Tuesday warning COVID-19 cases are rising substantially, even without Omicron, and are calling for more vaccination especially in young children and increased public health measures.

https://t.co/F33uQEE0oL",3,20,8,0
1.47e+18,2021-12-07T18:11:44.000Z,,,"@CityNewsTO Could reach 3,000+ new cases a day by the end of December 
BUT If vaccination of children reaches 50 per cent by the end of December, 
just above 1,500 a day. https://t.co/TnlumWe7hq",0,0,0,0
1.47e+18,2021-12-07T19:10:39.000Z,,,"Get a FREE COVID-19 vaccine at our APS vaccine clinics. These clinics are for students (ages 5 &amp; up) who need to receive their second shot, as well as students who need their first shot. Please wear a mask and bring an ID. No registration required. https://t.co/rR1HuIPHuT https://t.co/tridJSemnx",1,0,1,0
1.47e+18,2021-12-07T18:35:34.000Z,,,@joesegal All people can get a vaccination in the UK. The thing for me is those above 40 have to take the Astrazena as the first two vaccinations and do not get the Pfizer. When they get the booster than they get the Pfizer. So I am still waiting for Pfizer to become available for above 40,0,1,0,0
1.47e+18,2021-12-07T18:18:48.000Z,,,"A follow-up analysis revealed that the IgG antibodies induced from vaccination began to decline after 90 days, whereas the levels of the IgA antibodies induced from infection remained stable during a three-month follow-up.",27,5,125,0
1.47e+18,2021-12-07T21:09:42.000Z,,,"@JamaicaObserver January - 'DERT'
February - 'DERT'
Maybe the balance is to have vaccination parties/brunches...just saying.",1,0,4,0
1.47e+18,2021-12-07T23:16:42.000Z,,,"@MSNBC @chrislhayes There must be something wrong with my covid vaccination shots. I'm not magnetic, my DNA hasn't changed and no one is tracking me.",0,0,0,0
1.47e+18,2021-12-07T18:32:28.000Z,,,@Bertie_222 @CentristRn @DrTomFrieden Feedback is not what you??re offering. Try again. The vaccine booster is even more harmless - by vaccination standards - than the original vaccine. It??s evident either u don??t believe that or u have really poor risk management skills.,0,1,0,0
1.47e+18,2021-12-07T17:39:28.000Z,,,"@Alan48610943 @bexnlenni @moralcrusades @DavidjamesF81 @Telegraph It's what virus's do and with the new varient showing us it is not causing severe illness, this to me shows we on the right path. Vaccination and natural immunity through infection is high but this next month through to early Feb will be critical and so far no major concerns",0,0,0,0
1.47e+18,2021-12-07T18:47:55.000Z,,,"@mschlapp Wow, what a stretch Representative, I noticed that you left out the fact that in the same amount of time Republicans went from ??requiring an ID to vote?? to ??getting and proving vaccination status is somehow anti-democratic.??",0,0,0,0
1.47e+18,2021-12-07T23:44:40.000Z,,,"Canada joins Sweden, Taiwan, France, and other countries in pausing vaccination for under 30 due to Myocarditis risk. https://t.co/DUyHEYfduo",0,0,0,0
1.47e+18,2021-12-07T21:54:35.000Z,,,"This time, I don't have to get that far as there are plenty of places in Bucharest with available places. The vaccination website in Romania still works like a charm - it's simple to login with your national CNP number, after which you get a code on your mobile phone to log in.. https://t.co/5bGbWEJF0p",0,1,1,0
1.47e+18,2021-12-07T22:07:14.000Z,,,"@MagicJohnson @Lakers They need Knock down sharp shooters, why trade KCP? LBJ should be the point guard, trade Russell for Kyrie, get my man kyrie a fake vaccination card??",0,0,0,0
1.47e+18,2021-12-07T16:43:10.000Z,,,@bonglez @Radio702 Here??s context of what you are purporting on behalf of your radio news outlets. So what you??re saying is you want South African to follow in the footsteps of the rest of the world who are judged dismally with highest vaccination rates yet failed to curb infections &amp; lockdowns https://t.co/y9bEpUe1Xv,0,0,0,0
1.47e+18,2021-12-07T19:00:43.000Z,,,"@sarahbeth345 There is a significant increase in the risk of acute myocarditis/pericarditis following Comirnaty vaccination among Chinese male adolescents, especially after the second dose.
https://t.co/F8pNucGQGG",0,0,0,0
1.47e+18,2021-12-07T16:30:38.000Z,,,"@JukeboxtheGhost This is REALLY exciting, I want to come see you again ????????

Would I be right to assume that you will be enforcing proof of vaccination &amp; masks like last time? ????????",0,0,5,1
1.47e+18,2021-12-07T20:42:53.000Z,,,"Gee, I wonder why the COVID 'vaccine side effects' are identical to COVID 'virus replication side effects?'

Could it be that viral replication creates lots of the SARS-COV-2 pathogenic spike protein,

Like mRNA gene therapy 'vaccination' creates lots of that very spike protein? https://t.co/mxw7tYeG37",3,0,5,1
1.47e+18,2021-12-07T21:44:45.000Z,,,"@azuredawn9 @JRECLeavenworth @execulive @GovInslee You are completely incorrect. The best information shows that vaccination only reduces transmission of the delta variant by 28% and likely much less, if any, of the omicron variant.
https://t.co/wT31K6JSaW",0,0,0,0
1.47e+18,2021-12-07T18:13:32.000Z,,,"""Definitive answers are unavailable as to why a health care workforce, so familiar with the toils of #COVID19, would refrain from vaccination while caring for a population that bears a high risk of complications from infection."" https://t.co/vnsSySbng5",3,0,4,0
1.47e+18,2021-12-07T22:35:48.000Z,,,@albertarabbit @akheriaty You mean the more countries open up in-spite of low vaccination rates?,0,0,0,0
1.47e+18,2021-12-07T22:47:57.000Z,,,A new vaccination site in Augusta is helping to get shots into arms: https://t.co/c3g39jkm3p,0,1,3,0
1.47e+18,2021-12-07T21:18:31.000Z,,,"@Jason Enjoy the ????????data here

https://t.co/JYtqhj0Sp7",0,0,0,0
1.47e+18,2021-12-07T17:46:18.000Z,,,@RussellAndFro @WillNetsFan I saw the NBA is at 97% vaccination rate though,0,1,1,0
1.47e+18,2021-12-07T19:46:05.000Z,,,"I'm skeptical about a lot of this sort of research, but I do believe in practical pointers.
In England, to book your 1st, 2nd, or booster jab, you can use the easy online system here https://t.co/lRgg6R0C5F
You can find centres near you and look at availability and facilities. https://t.co/sRM02tm7eP",0,2,2,0
1.47e+18,2021-12-07T19:57:49.000Z,,,"Thought we would celebrate kiddo' two week post-vaccination with a staycation to access quiet hotel pool. Turns out team sport and wedding bookings are still a thing. So much for that idea. Suggestions for a quiet pool in #yyc on a Saturday? Doesn't exist, does it?",0,3,0,0
1.47e+18,2021-12-07T17:59:13.000Z,,,@hugtrees82 @glighthouse69 @LoudounTimes I mean they are pushing booster after booster so it kinda is a useless vaccine now that you mention it. Israel is in their 4th shot and has an extraordinarily high vaccination rate.,1,1,1,0
1.47e+18,2021-12-07T21:25:13.000Z,,,"Well worth the watch. Good information. #vaccination works.

https://t.co/csyMW0tXef https://t.co/u0rjyK3ORd",0,0,0,0
1.47e+18,2021-12-07T21:03:09.000Z,,,"""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence &amp; frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""

https://t.co/bdYPgtW7gG",0,0,0,1
1.47e+18,2021-12-07T19:05:05.000Z,,,Cambridge MPP Belinda Karahalios says she was removed from Queen's Park Tuesday morning for not producing proof of vaccination. https://t.co/F9CkTYsi8a,3,1,1,0
1.47e+18,2021-12-07T18:20:51.000Z,,,"""States In the South Could Be at High Risk of an Omicron Surge""

There is no evidence that southern states lower vaccination rates puts them at any higher risk to omicron but if fits the liberal narrative and reinforces the injection racket run it.
https://t.co/3nU3FstTvS",0,0,4,0
1.47e+18,2021-12-07T21:17:34.000Z,,,President Bolsonaro Dismisses Vaccination Requirement For Entering??Brazil https://t.co/GwS29nRITB,0,0,0,0
1.47e+18,2021-12-07T18:51:45.000Z,,,"@myogiadityanath Dear Chief minister sir ,it will be a good initiative if all those who haven't taken covid vaccination yet, won't be eligible to give Vote in this coming Elections.",0,0,0,0
1.47e+18,2021-12-07T19:17:03.000Z,,,Georgia federal judge issues injunction on federal vaccination mandate https://t.co/4lXonfpqmI,0,0,0,0
1.47e+18,2021-12-07T20:29:29.000Z,,,"If your vaccine can??t prevent C0VID, or the transmission of, vaccinated people are spreading it to each other. 

My vaccination status has no relevance to your health.

This objectively renders mandates useless outside of politics, and my God-given rights aren??t on your ballot.",0,0,2,0
1.47e+18,2021-12-07T19:46:59.000Z,,,"@BilldeBlasio You are aware you have access to the vaccination rates (by borough, age, race, etc) in the city right? You can??t be this dumb, can you? Far right ????????",1,0,6,0
1.47e+18,2021-12-07T18:33:37.000Z,,,"The #flushot is important, but it's also a good idea to #stayactive and support your #immunesystem. Visit the link below to learn how regular #exercise can help prevent #cold and #flu!

Read on at: https://t.co/51SH2gn8JA

#fitnessmotivation #fitness #healthylifestyle",0,0,0,0
1.47e+18,2021-12-07T19:36:00.000Z,,,"Cartoon today from @pxmolina for @newcounterpoint. 
Subscribe for free at https://t.co/w53eTBaOaM
#guns #CRT #vaccination https://t.co/XvJE6OgKUk",21,1,73,1
1.47e+18,2021-12-07T19:14:56.000Z,,,@DeeDeeakaTiger I got mine. Glad I did it though I wish my pharmacy was as efficient as the big vaccination site I went to for the first two shots.,0,0,0,0
1.47e+18,2021-12-07T23:30:10.000Z,,,"'correlate strongly with the vaccination rates in Europe &amp; America. We anticipate that as a complementary transmission pathway, vaccine-breakthrough or antibody-resistant mutations, like those in Omicron'",0,1,0,0
1.47e+18,2021-12-07T19:48:56.000Z,,,"In Scotland, the equivalent site to book your booster jag (or your 1st/2nd if you haven't) is here https://t.co/WbBS8KW57l
Although if you've had the flu jab there's a phone line to call instead (listed clearly on the site).",0,0,1,0
1.47e+18,2021-12-07T22:28:06.000Z,,,"@CNN Based on population. Per million people the United States has 10 times more cases than Canada.
The last place to go to is the US.
Vaccination rate far lower in the US than Canada.
Just get vaccinated and quit whining or is that a US pastime?",0,0,7,0
1.47e+18,2021-12-07T21:58:45.000Z,,,"Lying? Does @DanCrenshawTX think Americans can't read? ""CDC must develop a national surveillance system to monitor vaccination rates"". Meanwhile they want to hide trials info for 55yrs? Just keep giving them the tools they need, Dan. Just the gov't...

https://t.co/rFsoXmFGdA https://t.co/ed2oZz2XVj",0,1,0,0
1.47e+18,2021-12-07T19:52:43.000Z,,,".@AACountySchools, @AAHealth team up to offer additional round of COVID-19 vaccination clinics for children 5-11
https://t.co/S2OY5pBanf",0,0,1,0
1.47e+18,2021-12-07T17:23:23.000Z,,,"@MOH_Kenya @mutahikagwe_cs Yesterday was my first day to take my first vaccination of Pfizer, but I have body ache, headache, stomach ache, formiting and all that, why is the faccine reacting like that to some individuals @MOH_Kenya",0,2,2,0
1.47e+18,2021-12-07T18:35:20.000Z,,,"@tweetmattingly I didn't say, of course, that there is ""one single indicator."" Nevertheless, ""Recent polling shows that partisanship is now this single *strongest* identifying predictor of whether someone is vaccinated.""

Some statistical analysis:
https://t.co/ZwhNtcVwHs",0,0,0,0
1.47e+18,2021-12-07T18:23:19.000Z,,,Compulsory vaccination for Australian??Open https://t.co/smDjmVYr6V,0,0,0,0
1.47e+18,2021-12-07T20:59:19.000Z,,,"Hahahahahahahaha @SenatorBraun thinks VACCINATION and TESTING are the same things.

OMG no wonder we're in such a mess. Or is it just Indiana that is that stupid??

@HallieJackson @NicolleDWallace",0,0,0,0
1.47e+18,2021-12-07T17:00:01.000Z,,,"TONIGHT ???? @theacesofficial with @thebeaches and @sawyertheband!
???????: https://t.co/quxsTHewhT
????: 6 PM
????: 7 PM
All ages

Venue safety info: https://t.co/gj9mGEOBgG

?????? Proof of negative COVID test within the last 72 hours from the event OR proof of full vaccination required https://t.co/YHtc9OtBA2",0,0,0,0
1.47e+18,2021-12-07T19:56:29.000Z,,,"@manuelvsqz69 @Sanja7799 @marija150787 You're presuming here that this was his idea to do the vaccination, just make it clear for Marija cos she doesn't like assumptions.",0,1,0,0
1.47e+18,2021-12-07T20:05:25.000Z,,,"@TheTorontoSun Most Canadians haven??t a clue what a virus is!
There will be many variants??some worse than others?
But closing things down simply makes things worse!
Requiring vaccination and proof should be as far government should go!",0,0,1,0
1.47e+18,2021-12-07T19:21:45.000Z,,,@Kinharia1 Take care for omicron. With full vaccination it may be mild but you can still get it.,0,0,1,0
1.47e+18,2021-12-07T23:14:38.000Z,,,"When a health minister says that ??it is better to lose your life than to lose your freedom?? - to justify why the government will not charge travelers with a vaccination passport. ????????  
We noticed the vultures that are in the government of Brazil.",0,0,0,0
1.47e+18,2021-12-07T20:17:06.000Z,,,"@LozzaFox How did it ever happen that I have to be vaccinated for your vaccination to work?
Utter insanity for a virus that has 0.3% mortality mainly amongst the sick elderly. It has always been thus-it used to be pneumonia that killed you.",0,0,1,0
1.47e+18,2021-12-07T23:17:41.000Z,,,"@petecbr @NancyTracker ""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence &amp; frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""",0,1,0,0
1.47e+18,2021-12-07T19:28:09.000Z,,,"@TomiLahren Maybe it??s because scientist always concluded that natural ??immunity?? isn??t as protective as proper vaccination

https://t.co/KIRhwyAfsO",0,0,0,0
1.47e+18,2021-12-07T22:27:29.000Z,,,Dear Vaccinator #NurseTwitter #Doctors please look into this #vaccination possibility... https://t.co/HLdpjZ7XZL,0,0,0,0
1.47e+18,2021-12-07T19:22:15.000Z,,,@salfordsmith61 @theipaper @tomjs Except ??.. https://t.co/0fBwI1q293,0,0,3,0
1.47e+18,2021-12-07T17:06:44.000Z,,,People Thirsty To Reverse Their Coronavirus Vaccination Love This Wacky 'Treatment' https://t.co/p7gHPxKNOx via @Digg https://t.co/wPF5fRjdN5,0,0,0,0
1.47e+18,2021-12-07T20:55:19.000Z,,,@PatchouliW @RexChapman @ShamsCharania No one has ??genuine issue?? with vaccination. They only have wrong opinions.,0,1,2,0
1.47e+18,2021-12-07T20:41:51.000Z,,,"@khanyizama I am against mandatory vaccination mara the reason against it can't be inability to sue. Panado (paracetamol),ARV,TB drugs producers kill people almost daily with severe,and sometimes lethal,side effects but are not/cannot be sued????????",0,2,1,0
1.47e+18,2021-12-07T22:29:43.000Z,,,@Jessiemackay @InfoPEI Before vaccinations jan-dec 4 2020:  72 cases. After vaccination. Jan-dec 4 2021: 274 cases. November. 92% of cases were vaccinated. Vaccinated pop representing 80% population. Please explain how this data proves the need for more vaccines,0,1,3,0
1.47e+18,2021-12-07T17:32:37.000Z,,,Canadian media did not disclose child vaccination expert??s Pfizer funding https://t.co/VECdO4jFtL via @truenorthcentre THIS is why nobody trusts the media!  Omiting vital facts....for who?...&amp; why?,0,0,0,0
1.47e+18,2021-12-07T19:30:53.000Z,,,"@CTVNews New York is increasing the need for a vaccine passport
Kids age 5 and 11 will be required to show proof of vaccination 
To access indoor dining AND fitness and entertainment in New York City 
https://t.co/C9jNHJSm7w",0,0,0,0
1.47e+18,2021-12-07T23:34:45.000Z,,,@jenkatesdc @david010355 @FDA Wow isn??t that brilliant! Vaccinating children where the risks of vaccination outweigh the the benefits and neglecting the vulnerable people around the world who really need the vaccines. Bravo ????,0,0,0,0
1.47e+18,2021-12-07T19:15:00.000Z,,,@BlueMamaPatriot @ColumbiaBugle You don't know your own vaccination status?,0,0,0,0
1.47e+18,2021-12-07T18:13:39.000Z,,,@Molly84224631 @ByrdeTony @Jason14888 @corystieg What does Israel have to do with America? And their vaccination rate isn??t even that much higher than ours. https://t.co/0aOPfioeo3,0,0,0,0
1.47e+18,2021-12-07T23:59:04.000Z,,,@SmokingBarrel5 I don'T trust them one bit and until they pull back all lockdown and compulsory vaccination measures i consider myelf at war with my government. https://t.co/rp2ciEQLdZ,0,0,1,0
1.47e+18,2021-12-07T22:16:28.000Z,,,@LabourOutOfScot Meanwhile in Scotland vaccination rates 90% and deaths are not even hitting over 50 a day like last year,0,1,0,0
1.47e+18,2021-12-07T21:39:13.000Z,,,"Please take precautions. 

??COVID-19 vaccines are highly effective in protecting against serious illness, but they do not protect against ??long COVID?? in people who become infected despite vaccination, new data show.?? https://t.co/uaiNEf0cQE",136,3,272,8
1.47e+18,2021-12-07T20:35:55.000Z,,,"@MrWestHartford @GovNedLamont This a complete mischaracterization. They??re saying facts. Unvaccinated in CT are 30 times more likely to die from Covid than vaccinated. Vaccination protects against severe outcomes and death. Boosters are wise additional protection, especially for the elderly and vulnerable",0,3,2,0
1.47e+18,2021-12-07T17:00:28.000Z,,,@freep And how many of these ppl are unvaccinated? What??s the vaccination rate in MI? 60%? ????,0,2,0,0
1.47e+18,2021-12-07T19:49:14.000Z,,,"@HalRogersKY5 Shame on you! One of the 80 Republicans who voted for HR 550 legislation that will  ""enable the federal government to ??track?? unvaccinated Americans who ??will be targeted and forced to comply with Biden??s crazy ??global vaccination?? vision.?? TRAITOR!",0,0,0,0
1.47e+18,2021-12-07T19:40:34.000Z,,,"@ProfeAlfaro @CraigMarker @fink206 @GovInslee Oops, see the CDC one. Got those backwards

""Among adults aged 65??74 years, effectiveness of full vaccination for preventing hospitalization was 96% for Pfizer-BioNTech, 96% for Moderna, and 84% for Janssen COVID-19 vaccines; ...""",0,1,0,0
1.47e+18,2021-12-07T18:45:20.000Z,,,@joeluv007 @TomiLahren Ball drop already required vaccination or negative test if unable to be vaccinated.  Try to keep up ????,0,0,0,0
1.47e+18,2021-12-07T18:21:37.000Z,,,@ImperialLuis1 @giantgio @GillianMcKeith they have social credit system so they do not need to do mandatory vaccination. They are already in trap unfortunately.,0,0,0,0
1.47e+18,2021-12-07T18:47:23.000Z,,,"@IShawn_G @LordofHardwired @AdamSchefter Mixing the 2 together to get away with saying because they??re vaxxed was a good idea because it makes it seem that because of the vaccination nothing serious will happen, although it is just because they??re in great shape.",0,1,0,0
1.47e+18,2021-12-07T18:40:42.000Z,,,"@ClaireFosterPHD @KristiLeighTV Vaccination doesn't prevent infection or transmission. If you were unaware of that, Claire, reconsider your sources of info.",0,0,0,0
1.47e+18,2021-12-07T16:30:01.000Z,,,U.S. to pump $400 million into vaccination programs for other countries https://t.co/Sq3pmbBdo4,0,0,0,0
